mean_ratio,std_ratio,median_ratio,n_congruent,n_amplified,n_preserved,n_attenuated,pct_amplified,pct_preserved,pct_attenuated,Region
2.024304899585947,2.52687362649309,1.2384808712907047,55,27,5,20,51.92307692307693,9.615384615384617,38.46153846153847,Hippocampus
1.3737924037885048,1.6931363729921691,0.8514083760710336,58,21,10,27,36.206896551724135,17.24137931034483,46.55172413793103,Amygdala
